subdistrict_code,subdistrict_name,district_code
4996,Gampalagudem,547
4997,Tiruvuru,547
4998,A.Konduru,547
4999,Reddigudem,547
5000,Vissannapet,547
5001,Chatrai,547
5002,Musunuru,547
5003,Nuzvid,547
5004,Bapulapadu,547
5005,Agiripalle,547
5006,G.Konduru,547
5007,Kanchikacherla,547
5008,Chandarlapadu,547
5009,Ibrahimpatnam,547
5011,Vijayawada (Rural),547
5012,Gannavaram,547
5013,Unguturu,547
5014,Nandivada,547
5015,Mandavalli,547
5016,Kaikalur,547
5017,Kalidindi,547
5018,Kruthivennu,547
5019,Bantumilli,547
5020,Mudinepalle,547
5021,Gudivada,547
5022,Pedaparupudi,547
5023,Kankipadu,547
5024,Penamaluru,547
5025,Thotlavalluru,547
5026,Pamidimukkala,547
5027,Vuyyuru,547
5028,Pamarru,547
5029,Gudlavalleru,547
5030,Pedana,547
5031,Guduru,547
5032,Movva,547
5033,Ghantasala,547
5034,Machilipatnam,547
5035,Challapalle,547
5036,Mopidevi,547
5037,Avanigadda,547
5038,Nagayalanka,547
5039,Koduru,547
5040,Macherla,548
5041,Veldurthi,548
5042,Durgi,548
5043,Rentachintala,548
5044,Gurazala,548
5045,Dachepalle,548
5046,Karempudi,548
5047,Piduguralla,548
5048,Machavaram,548
5049,Bellamkonda,548
5050,Atchampet,548
5051,Krosuru,548
5052,Amaravathi,548
5053,Thullur,548
5054,Tadepalle,548
5055,Mangalagiri,548
5056,Tadikonda,548
5057,Pedakurapadu,548
5058,Sattenapalle,548
5059,Rajupalem,548
5060,Nekarikallu,548
5061,Bollapalle,548
5062,Vinukonda,548
5063,Nuzendla,548
5064,Savalyapuram H/O Kanamarlapudi,548
5065,Ipur,548
5066,Rompicherla,548
5067,Narasaraopet,548
5068,Muppalla,548
5069,Nadendla,548
5070,"Chilakaluripet
 H/O.Purushotha Patnam",548
5071,Edlapadu,548
5072,Phirangipuram,548
5073,Medikonduru,548
5074,Guntur,548
5075,Pedakakani,548
5076,Duggirala,548
5077,Kollipara,548
5078,Tenali,548
5079,Chebrolu,548
5080,Vatticherukuru,548
5081,Prathipadu,548
5082,Pedanandipadu,548
5083,Kakumanu,548
5084,Ponnur,548
5085,Tsundur,548
5086,Amruthalur,548
5087,Vemuru,548
5088,Kollur,548
5089,Bhattiprolu,548
5090,Cherukupalle H/O Arumbaka,548
5091,Pittalavanipalem,548
5092,Karlapalem,548
5093,Bapatla,548
5094,Nizampatnam,548
5095,Nagaram,548
5096,Repalle,548
5097,Yerragondapalem,549
5098,Pullalacheruvu,549
5099,Tripuranthakam,549
5100,Dornala,549
5101,Peda  Araveedu,549
5102,Donakonda,549
5103,Kurichedu,549
5104,Santhamaguluru,549
5105,Ballikurava,549
5106,Martur,549
5107,Yeddana Pudi,549
5108,Parchur,549
5109,Karamchedu,549
5110,Inkollu,549
5111,Janakavarampanguluru,549
5112,Addanki,549
5113,Mundlamuru,549
5114,Darsi,549
5115,Markapur,549
5116,Ardhaveedu,549
5117,Cumbum,549
5118,Tarlupadu,549
5119,Konakanamitla,549
5120,Podili,549
5121,Thallur,549
5122,Korisapadu,549
5123,Chirala,549
5124,Vetapalem,549
5125,Chinaganjam,549
5126,Naguluppala Padu,549
5127,Maddipadu,549
5128,Chimakurthi,549
5129,Marripudi,549
5130,Hanumanthuni Padu,549
5131,Bestawaripeta,549
5132,Racherla,549
5133,Giddalur,549
5134,Komarolu,549
5135,Veligandla,549
5136,Kanigiri,549
5137,Kondapi,549
5138,Santhanuthala Padu,549
5139,Ongole,549
5140,Kotha Patnam,549
5141,Tangutur,549
5142,Zarugumilli,549
5143,Ponnaluru,549
5144,Pedacherlo Palle,549
5145,Chandra Sekhara Puram,549
5146,Pamur,549
5147,Voletivaripalem,549
5148,Kandukur,549
5149,Singarayakonda,549
5150,Lingasamudram,549
5151,Gudluru,549
5152,Ulavapadu,549
5153,Seetharamapuram,550
5154,Udayagiri,550
5155,Varikuntapadu,550
5156,Kondapuram,550
5157,Jaladanki,550
5158,Kavali,550
5159,Bogole,550
5160,Kaligiri,550
5161,Vinjamur,550
5162,Duttalur,550
5163,Marripadu,550
5164,Atmakur,550
5165,Anumasamudrampeta,550
5166,Dagadarthi,550
5167,Allur,550
5168,Vidavalur,550
5169,Kodavalur,550
5170,Buchireddipalem,550
5171,Sangam,550
5172,Chejerla,550
5173,Ananthasagaram,550
5174,Kaluvoya,550
5175,Rapur,550
5176,Podalakur,550
5177,Nellore,550
5178,Kovur,550
5179,Indukurpet,550
5180,Thotapalligudur,550
5181,Muthukur,550
5182,Venkatachalam,550
5183,Manubolu,550
5184,Gudur,550
5185,Sydapuram,550
5186,Dakkili,550
5187,Venkatagiri,550
5188,Balayapalle,550
5189,Ojili,550
5190,Chillakur,550
5191,Kota,550
5192,Vakadu,550
5193,Chittamur,550
5194,Naidupet,550
5195,Pellakur,550
5196,Doravarisatram,550
5197,Sullurpeta,550
5198,Tada,550
5199,Kondapuram,551
5200,Mylavaram,551
5201,Peddamudium,551
5202,Rajupalem,551
5203,Duvvur,551
5204,S.Mydukur,551
5205,Brahmamgarimattam,551
5206,Sri Avadhutha Kasinayana,551
5207,Kalasapadu,551
5208,Porumamilla,551
5209,B.Kodur,551
5210,Badvel,551
5211,Gopavaram,551
5212,Khajipet,551
5213,Chapad,551
5214,Proddatur,551
5215,Jammalamadugu,551
5216,Muddanur,551
5217,Simhadripuram,551
5218,Lingala,551
5219,Pulivendla,551
5220,Vemula,551
5221,Thondur,551
5222,Veerapunayunipalle,551
5223,Yerraguntla,551
5224,Kamalapuram,551
5225,Vallur,551
5226,Chennur,551
5227,Atlur,551
5228,Vontimitta,551
5229,Sidhout,551
5231,Chinthakommadinne,551
5232,Pendlimarri,551
5233,Vempalle,551
5234,Chakrayapet,551
5235,Galiveedu,551
5236,Chinnamandem,551
5237,Sambepalle,551
5238,T Sundupalle,551
5239,Rayachoti,551
5240,Lakkireddipalle,551
5241,Ramapuram,551
5242,Veeraballe,551
5243,Nandalur,551
5244,Penagalur,551
5245,Chitvel,551
5246,Rajampet,551
5247,Pullampeta,551
5248,Obulavaripalle,551
5249,Kodur,551
5250,Mantralayam,552
5251,Kosigi,552
5252,Kowthalam,552
5253,Pedda Kadubur,552
5254,Yemmiganur,552
5255,Nandavaram,552
5256,C.Belagal,552
5257,Gudur,552
5258,Kallur,552
5259,Kurnool,552
5260,Nandikotkur,552
5261,Pagidyala,552
5262,Jupadu Bungalow,552
5263,Kothapalle,552
5264,Srisailam,552
5265,Atmakur,552
5266,Pamulapadu,552
5267,Midthur,552
5268,Orvakal,552
5269,Kodumur,552
5270,Gonegandla,552
5271,Adoni,552
5272,Holagunda,552
5273,Halaharvi,552
5274,Alur,552
5275,Aspari,552
5276,Devanakonda,552
5277,Krishnagiri,552
5278,Veldurthi,552
5279,Bethamcherla,552
5280,Panyam,552
5281,Gadivemula,552
5282,Velgode,552
5283,Bandi Atmakur,552
5284,Nandyal,552
5285,Mahanandi,552
5286,Sirvel,552
5287,Gospadu,552
5288,Banaganapalle,552
5289,Dhone,552
5290,Pattikonda,552
5291,Chippagiri,552
5292,Maddikera (East),552
5293,Tuggali,552
5294,Peapally,552
5295,Owk,552
5296,Koilkuntla,552
5297,Rudravaram,552
5298,Allagadda,552
5299,Dornipadu,552
5300,Sanjamala,552
5301,Kolimigundla,552
5302,Uyyalawada,552
5303,Chagalamarri,552
5304,D.Hirehal,553
5305,Rayadurg,553
5306,Kanekal,553
5307,Bommanahal,553
5308,Vidapanakal,553
5309,Guntakal,553
5310,Gooty,553
5311,Peddavadugur,553
5312,Yadiki,553
5313,Tadpatri,553
5314,Peddapappur,553
5315,Pamidi,553
5316,Vajrakarur,553
5317,Uravakonda,553
5318,Beluguppa,553
5319,Gummagatta,553
5320,Brahmasamudram,553
5321,Kalyandurg,553
5322,Atmakur,553
5323,Kudair,553
5324,Garladinne,553
5325,Singanamala,553
5326,Putlur,553
5327,Yellanur,553
5328,Narpala,553
5329,Bukkaraya Samudram,553
5330,Anantapur,553
5331,Raptadu,553
5332,Settur,553
5333,Kundurpi,553
5334,Kambadur,553
5335,Kanaganapalle,553
5336,Dharmavaram,553
5337,Bathalapalle,553
5338,Tadimarri,553
5339,Mudigubba,553
5340,Talupula,553
5341,Nambulipulikunta,553
5342,Gandlapenta,553
5343,Kadiri,553
5344,Nallamada,553
5345,Bukkapatnam,553
5346,Kothacheruvu,553
5347,Chennekothapalle,553
5348,Ramagiri,553
5349,Roddam,553
5350,Madakasira,553
5351,Amarapuram,553
5352,Gudibanda,553
5353,Rolla,553
5354,Agali,553
5355,Parigi,553
5356,Penukonda,553
5357,Puttaparthi,553
5358,Obuladevaracheruvu,553
5359,Nallacheruvu,553
5360,Tanakal,553
5361,Amadagur,553
5362,Gorantla,553
5363,Somandepalle,553
5364,Hindupur,553
5365,Lepakshi,553
5366,Chilamathur,553
5367,Mulakalacheruvu,554
5368,Thamballapalle,554
5369,Peddamandyam,554
5370,Gurramkonda,554
5371,Kalakada,554
5372,Kambhamvaripalle,554
5373,Rompicherla,554
5374,Yerravaripalem,554
5375,Tirupati (Rural),554
5376,Renigunta,554
5377,Yerpedu,554
5378,Srikalahasti,554
5379,Thottambedu,554
5380,Buchinaidu Kandriga,554
5381,Varadaiahpalem,554
5382,K.V.B.Puram,554
5383,Tirupati (Urban),554
5384,Chandragiri,554
5385,Chinnagottigallu,554
5386,Pileru,554
5387,Kalikiri,554
5388,Valmikipuram,554
5389,Kurabalakota,554
5390,Pedda Thippasamudram,554
5391,B.Kothakota,554
5392,Madanapalle,554
5393,Nimmanapalle,554
5394,Sodam,554
5395,Pulicherla,554
5396,Pakala,554
5397,Vedurukuppam,554
5398,Ramachandrapuram,554
5399,Vadamalapeta,554
5400,Narayanavanam,554
5401,Pichatur,554
5402,Satyavedu,554
5403,Nagalapuram,554
5404,Nindra,554
5405,Vijayapuram,554
5406,Nagari,554
5407,Puttur,554
5408,Karvetinagar,554
5409,Penumuru,554
5410,Puthalapattu,554
5411,Irala,554
5412,Somala,554
5413,Chowdepalle,554
5414,Ramasamudram,554
5415,Punganur,554
5416,Peddapanjani,554
5417,Gangavaram,554
5418,Thavanampalle,554
5419,Srirangarajapuram,554
5420,Gangadhara Nellore,554
5421,Chittoor,554
5422,Palamaner,554
5423,Baireddipalle,554
5424,Venkatagirikota,554
5425,Santhipuram,554
5426,Gudupalle,554
5427,Kuppam,554
5428,Ramakuppam,554
5429,Bangarupalem,554
5430,Yadamarri,554
5431,Gudipala,554
5432,Palasamudram,554
5433,Chikodi,555
5434,Athni,555
5435,Raybag,555
5436,Gokak,555
5437,Hukeri,555
5438,Belgaum,555
5439,Khanapur,555
5440,Sampgaon,555
5441,Parasgad,555
5442,Ramdurg,555
5443,Jamkhandi,556
5444,Bilgi,556
5445,Mudhol,556
5446,Badami,556
5447,Bagalkot,556
5448,Hungund,556
5449,Bijapur,557
5450,Indi,557
5451,Sindgi,557
5452,Basavana Bagevadi,557
5453,Muddebihal,557
5454,Basavakalyan,558
5455,Bhalki,558
5456,Aurad,558
5457,Bidar,558
5458,Homnabad,558
5459,Lingsugur,559
5460,Devadurga,559
5461,Raichur,559
5462,Manvi,559
5463,Sindhnur,559
5464,Yelbarga,560
5465,Kushtagi,560
5466,Gangawati,560
5467,Koppal,560
5468,Nargund,561
5469,Ron,561
5470,Gadag,561
5471,Shirhatti,561
5472,Mundargi,561
5473,Dharwad,562
5474,Navalgund,562
5475,Hubli,562
5476,Kalghatgi,562
5477,Kundgol,562
5478,Karwar,563
5479,Supa,563
5480,Haliyal,563
5481,Yellapur,563
5482,Mundgod,563
5483,Sirsi,563
5484,Ankola,563
5485,Kumta,563
5486,Siddapur,563
5487,Honavar,563
5488,Bhatkal,563
5489,Shiggaon,564
5490,Savanur,564
5491,Hangal,564
5492,Haveri,564
5493,Byadgi,564
5494,Hirekerur,564
5495,Ranibennur,564
5496,Hadagalli,565
5497,Hagaribommanahalli,565
5498,Hospet,565
5499,Siruguppa,565
5500,Bellary,565
5501,Sandur,565
5502,Kudligi,565
5503,Molakalmuru,566
5504,Challakere,566
5505,Chitradurga,566
5506,Holalkere,566
5507,Hosdurga,566
5508,Hiriyur,566
5509,Harihar,567
5510,Harapanahalli,567
5511,Jagalur,567
5512,Davanagere,567
5513,Honnali,567
5514,Channagiri,567
5515,Sagar,568
5516,Sorab,568
5517,Shikarpur,568
5518,Hosanagara,568
5519,Tirthahalli,568
5520,Shimoga,568
5521,Bhadravati,568
5522,Kundapura,569
5523,Udupi,569
5524,Karkal,569
5525,Sringeri,570
5526,Koppa,570
5527,Narasimharajapura,570
5528,Tarikere,570
5529,Kadur,570
5530,Chikmagalur,570
5531,Mudigere,570
5532,Chiknayakanhalli,571
5533,Sira,571
5534,Pavagada,571
5535,Madhugiri,571
5536,Koratagere,571
5537,Tumkur,571
5538,Gubbi,571
5539,Tiptur,571
5540,Turuvekere,571
5541,Kunigal,571
5542,Bangalore North,572
5543,Bangalore South,572
5544,Bangalore East,572
5545,Anekal,572
5546,Krishnarajpet,573
5547,Nagamangala,573
5548,Pandavapura,573
5549,Shrirangapattana,573
5550,Mandya,573
5551,Maddur,573
5552,Malavalli,573
5553,Sakleshpur,574
5554,Belur,574
5555,Arsikere,574
5556,Hassan,574
5557,Alur,574
5558,Arkalgud,574
5559,Hole Narsipur,574
5560,Channarayapatna,574
5561,Mangalore,575
5562,Bantval,575
5563,Beltangadi,575
5564,Puttur,575
5565,Sulya,575
5566,Madikeri,576
5567,Somvarpet,576
5568,Virajpet,576
5569,Piriyapatna,577
5570,Hunsur,577
5571,Krishnarajanagara,577
5572,Mysore,577
5573,Heggadadevankote,577
5574,Nanjangud,577
5575,Tirumakudal - Narsipur,577
5576,Gundlupet,578
5577,Chamarajanagar,578
5578,Yelandur,578
5579,Kollegal,578
5580,Aland,579
5581,Afzalpur,579
5582,Gulbarga,579
5583,Chincholi,579
5584,Sedam,579
5585,Chitapur,579
5586,Jevargi,579
5587,Shorapur,580
5588,Shahpur,580
5589,Yadgir,580
5590,Srinivaspur,581
5591,Kolar,581
5592,Malur,581
5593,Bangarapet,581
5594,Mulbagal,581
5595,Gauribidanur,582
5596,Chikkaballapura,582
5597,Gudibanda,582
5598,Bagepalli,582
5599,Sidlaghatta,582
5600,Chintamani,582
5601,Nelamangala,583
5602,Dod Ballapur,583
5603,Devanahalli,583
5604,Hosakote,583
5605,Magadi,584
5606,Ramanagara,584
5607,Channapatna,584
5608,Kanakapura,584
5609,Pernem,585
5610,Bardez,585
5611,Tiswadi,585
5612,Bicholim,585
5613,Satari,585
5614,Ponda,585
5615,Mormugao,586
5616,Salcete,586
5617,Quepem,586
5618,Sanguem,586
5619,Canacona,586
5620,Amini,587
5621,Bitra,587
5622,Chetlat,587
5623,Kiltan,587
5624,Kadmat,587
5625,Kavaratti,587
5626,Agatti,587
5627,Andrott,587
5628,Kalpeni,587
5629,Minicoy,587
5630,Kasaragod,588
5631,Hosdurg,588
5632,Taliparamba,589
5633,Kannur,589
5634,Thalassery,589
5635,Mananthavady,590
5636,Sulthanbathery,590
5637,Vythiri,590
5638,Vadakara,591
5639,Quilandy,591
5640,Kozhikode,591
5641,Ernad,592
5642,Nilambur,592
5643,Perinthalmanna,592
5644,Tirur,592
5645,Tirurangadi,592
5646,Ponnani,592
5647,Ottappalam,593
5648,Mannarkad,593
5649,Palakkad,593
5650,Chittur,593
5651,Alathur,593
5652,Talappilly,594
5653,Chavakkad,594
5654,Thrissur,594
5655,Kodungallur,594
5656,Mukundapuram,594
5657,Kunnathunad,595
5658,Aluva,595
5659,Paravur,595
5660,Kochi,595
5661,Kanayannur,595
5662,Muvattupuzha,595
5663,Kothamangalam,595
5664,Devikulam,596
5665,Udumbanchola,596
5666,Thodupuzha,596
5667,Peerumade,596
5668,Meenachil,597
5669,Vaikom,597
5670,Kottayam,597
5671,Changanassery,597
5672,Kanjirappally,597
5673,Cherthala,598
5674,Ambalappuzha,598
5675,Kuttanad,598
5676,Karthikappally,598
5677,Chengannur,598
5678,Mavelikkara,598
5679,Thiruvalla,599
5680,Mallappally,599
5681,Ranni,599
5682,Kozhenchery,599
5683,Adoor,599
5684,Karunagappally,600
5685,Kunnathur,600
5686,Pathanapuram,600
5687,Kottarakkara,600
5688,Kollam,600
5689,Chirayinkeezhu,601
5690,Nedumangad,601
5691,Thiruvananthapuram,601
5692,Neyyattinkara,601
5693,Gummidipoondi,602
5694,Ponneri,602
5695,Uthukkottai,602
5696,Tiruttani,602
5697,Pallipattu,602
5698,Thiruvallur,602
5699,Poonamallee,602
5700,Ambattur,602
5701,Mathavaram,602
5702,Sriperumbudur,604
5703,Tambaram,604
5704,Alandur,604
5705,Sholinganallur,604
5706,Chengalpattu,604
5707,Kancheepuram,604
5708,Uthiramerur,604
5709,Tirukalukundram,604
5710,Maduranthakam,604
5711,Cheyyur,604
5712,Gudiyatham,605
5713,Katpadi,605
5714,Wallajah,605
5715,Arakonam,605
5716,Arcot,605
5717,Vellore,605
5718,Vaniyambadi,605
5719,Ambur,605
5720,Tirupathur,605
5721,Arani,606
5722,Cheyyar,606
5723,Vandavasi,606
5724,Polur,606
5725,Chengam,606
5726,Thandrampet,606
5727,Tiruvannamalai,606
5728,Gingee,607
5729,Tindivanam,607
5730,Vanur,607
5731,Viluppuram,607
5732,Tirukkoyilur,607
5733,Sankarapuram,607
5734,Kallakkurichi,607
5735,Ulundurpettai,607
5736,Mettur,608
5737,Omalur,608
5738,Edappadi,608
5739,Sankari,608
5740,Salem,608
5741,Yercaud,608
5742,Vazhapadi,608
5743,Attur,608
5744,Gangavalli,608
5745,Tiruchengode,609
5746,Rasipuram,609
5747,Namakkal,609
5748,Paramathi-Velur,609
5749,Sathyamangalam,610
5750,Bhavani,610
5751,Gobichettipalayam,610
5752,Perundurai,610
5753,Erode,610
5754,Panthalur,611
5755,Gudalur,611
5756,Udhagamandalam,611
5757,Kotagiri,611
5758,Coonoor,611
5759,Kundah,611
5760,Palani,612
5761,Oddanchatram,612
5762,Vedasandur,612
5763,Natham,612
5764,Dindigul,612
5765,Attur,612
5766,Kodaikanal,612
5767,Nilakkottai,612
5768,Aravakurichi,613
5769,Karur,613
5770,Krishnarayapuram,613
5771,Kulithalai,613
5772,Kadavur,613
5773,Thottiyam,614
5774,Musiri,614
5775,Thuraiyur,614
5776,Manachanallur,614
5777,Lalgudi,614
5778,Srirangam,614
5779,Tiruchirappalli,614
5780,Thiruverumbur,614
5781,Manapparai,614
5782,Veppanthattai,615
5783,Perambalur,615
5784,Kunnam,615
5785,Sendurai,616
5786,Udayarpalayam,616
5787,Ariyalur,616
5788,Panruti,617
5789,Cuddalore,617
5790,Kurinjipadi,617
5791,Chidambaram,617
5792,Kattumannarkoil,617
5793,Virudhachalam,617
5794,Tittakudi,617
5795,Sirkali,618
5796,Mayiladuthurai,618
5797,Kuthalam,618
5798,Tharangambadi,618
5799,Nagapattinam,618
5800,Kilvelur,618
5801,Thirukkuvalai,618
5802,Vedaranyam,618
5803,Valangaiman,619
5804,Kodavasal,619
5805,Nannilam,619
5806,Thiruvarur,619
5807,Needamangalam,619
5808,Mannargudi,619
5809,Thiruthuraipoondi,619
5810,Thiruvidaimarudur,620
5811,Kumbakonam,620
5812,Papanasam,620
5813,Thiruvaiyaru,620
5814,Thanjavur,620
5815,Orathanadu,620
5816,Pattukkottai,620
5817,Peravurani,620
5818,Iluppur,621
5819,Kulathur,621
5820,Gandarvakkottai,621
5821,Pudukkottai,621
5822,Thirumayam,621
5823,Ponnamaravathi,621
5824,Alangudi,621
5825,Karambakudi,621
5826,Aranthangi,621
5827,Manamelkudi,621
5828,Avudayarkoil,621
5829,Tirupathur,622
5830,Karaikkudi,622
5831,Devakottai,622
5832,Sivaganga,622
5833,Manamadurai,622
5834,Ilayangudi,622
5835,Melur,623
5836,Madurai North,623
5837,Vadipatti,623
5838,Usilampatti,623
5839,Peraiyur,623
5840,Thirumangalam,623
5841,Madurai South,623
5842,Bodinayakanur,624
5843,Periyakulam,624
5844,Theni,624
5845,Uthamapalayam,624
5846,Andipatti,624
5847,Rajapalayam,625
5848,Srivilliputhur,625
5849,Sivakasi,625
5850,Virudhunagar,625
5851,Kariapatti,625
5852,Tiruchuli,625
5853,Aruppukkottai,625
5854,Sattur,625
5855,Tiruvadanai,626
5856,Paramakudi,626
5857,Mudukulathur,626
5858,Kamuthi,626
5859,Kadaladi,626
5860,Ramanathapuram,626
5861,Rameswaram,626
5862,Kovilpatti,627
5863,Ettayapuram,627
5864,Vilathikulam,627
5865,Ottapidaram,627
5866,Thoothukkudi,627
5867,Srivaikuntam,627
5868,Tiruchendur,627
5869,Sathankulam,627
5870,Sivagiri,628
5871,Sankarankoil,628
5872,Veerakeralamputhur,628
5873,Tenkasi,628
5874,Shenkottai,628
5875,Alangulam,628
5876,Tirunelveli,628
5877,Palayamkottai,628
5878,Ambasamudram,628
5879,Nanguneri,628
5880,Radhapuram,628
5881,Vilavancode,629
5882,Kalkulam,629
5883,Thovala,629
5884,Agastheeswaram,629
5885,Palakkodu,630
5886,Harur,630
5887,Pappireddipatti,630
5888,Dharmapuri,630
5889,Pennagaram,630
5890,Hosur,631
5891,Krishnagiri,631
5892,Denkanikottai,631
5893,Pochampalli,631
5894,Uthangarai,631
5895,Mettupalayam,632
5896,Sulur,632
5897,Coimbatore North,632
5898,Coimbatore South,632
5899,Pollachi,632
5901,Kangeyam,633
5902,Dharapuram,633
5903,Avanashi,633
5904,Tiruppur,633
5905,Palladam,633
5906,Udumalaipettai,633
5907,Madathukulam,633
5909,Puducherry Taluk,635
5911,Villianur Taluk,635
5912,Bahour Taluk,635
5914,Karaikal Taluk,637
5915,Thirunallar Taluk,637
5916,Car Nicobar,638
5917,Nancowry,638
5918,Great Nicobar,638
5919,Diglipur,639
5920,Mayabunder,639
5921,Rangat,639
5922,Ferrargunj,640
5923,Port Blair,640
5924,Little Andaman,640
